loan_id,applicant_name,credit_score,annual_income,loan_amount,debt_to_income,employment_years,loan_type,loan_status,province,application_date,probability_of_default,loss_given_default,exposure_at_default,expected_loss,risk_weighted_assets,stressed_pd,stressed_expected_loss,additional_capital_needed
LN0488,Denise Campbell,497.0,36686.0,172477,0.54,0,Mortgage,Charged Off,BC,2021-05-03,0.266,0.25,163853.15,10896.234475,57348.60249999999,0.5453,40207.10521275,29310.870737750003
LN0489,Richard Wood,776.0,20000.0,234304,0.29,2,Auto,Current,ON,2021-05-04,0.11373333333333334,0.4,222588.8,10126.306474666668,166941.59999999998,0.23315333333333332,31138.3924096,21012.085934933333
LN0490,Heather Taylor,594.0,36115.0,20989,0.2,0,Auto,Current,ON,2021-05-05,0.1864,0.4,19939.55,1486.692848,14954.662499999999,0.38212,4571.580507600001,3084.887659600001
LN0491,Gregory Pitts,850.0,27559.0,296075,0.44,11,Mortgage,Current,ON,2021-05-06,0.07413333333333334,0.25,281271.25,5212.893833333334,98444.9375,0.15197333333333335,19235.578245,14022.684411666665
LN0492,Makayla Parks,593.0,29814.0,276434,0.31,0,Auto,Charged Off,BC,2021-05-07,0.2,0.4,262612.3,21008.984000000004,196959.22499999998,0.41,64602.6258,43593.6418
LN0493,Sheila Ponce,668.0,64695.0,126136,0.23,2,Mortgage,Current,ON,2021-05-08,0.14973333333333336,0.25,119829.2,4485.606386666667,41940.219999999994,0.30695333333333336,16551.8875668,12066.281180133334
LN0494,Rachael Cole,804.0,21969.0,212370,0.22,0,Mortgage,Late (60+ days),ON,2021-05-09,0.10640000000000001,0.25,201751.5,5366.589900000001,70613.025,0.21812,19802.716731,14436.126831
LN0495,Joseph Richard,850.0,75412.5,131299,0.44,0,Auto,Late (60+ days),ON,2021-05-10,0.1328,0.4,124734.04999999999,6625.872735999999,93550.53749999999,0.27224,20374.5586632,13748.685927200002
LN0496,Brenda Vazquez,850.0,32481.0,166205,0.35,5,Auto,Current,BC,2021-05-11,0.09533333333333334,0.4,157894.75,6021.053133333334,118421.0625,0.19543333333333332,18514.738385,12493.685251666666
LN0497,Felicia Pratt,770.0,32470.0,248688,0.22,5,Mortgage,Late (30-59 days),BC,2021-05-12,0.09173333333333333,0.25,236253.59999999998,5418.08256,82688.75999999998,0.18805333333333332,19992.724646399995,14574.642086399996
LN0498,Courtney Walsh,752.0,49818.0,110686,0.47,0,Personal,Current,QC,2021-05-13,0.15560000000000002,0.65,105151.7,10635.042938,105151.7,0.31898,28510.0958761,17875.0529381
LN0499,Samuel Nichols,709.0,41606.0,87666,0.2,0,Personal,Current,BC,2021-05-14,0.1404,0.65,83282.7,7600.379202,83282.7,0.28781999999999996,20374.8627069,12774.4835049
LN0500,Robert Cortez,727.0,45626.0,193728,0.57,0,Auto,Charged Off,QC,2021-05-15,0.1776,0.4,184041.6,13074.315264,138031.2,0.36407999999999996,40203.5194368,27129.2041728
LN0501,Daniel Greene,594.0,53491.0,140705,0.37,7,Auto,Current,SK,2021-05-16,0.16946666666666668,0.4,133669.75,9061.026786666667,100252.3125,0.34740666666666664,27862.657369000004,18801.63058233334
LN0502,Richard Moore MD,568.0,31808.0,112573,0.52,4,Mortgage,Late (60+ days),ON,2021-05-17,0.21386666666666665,0.25,106944.34999999999,5717.957913333333,37430.52249999999,0.4384266666666666,21099.264700199994,15381.306786866662
LN0503,Robert Holt,649.0,28427.0,233892,0.16,0,Personal,Charged Off,BC,2021-05-18,0.15960000000000002,0.65,222197.4,23050.758276,222197.4,0.32718,61793.763532200006,38743.005256200006
LN0504,Gabriel Ferguson,632.0,23527.0,274152,0.41,3,Auto,Current,QC,2021-05-19,0.1804,0.4,260444.4,18793.667904,195333.3,0.36982,57790.52880480001,38996.860900800006
LN0505,Travis Clarke,604.0,26103.0,163477,0.46,6,Mortgage,Current,ON,2021-05-20,0.1816,0.25,155303.15,7050.763010000001,54356.10249999999,0.37228,26017.3155069,18966.552496899996
LN0506,Katelyn Cochran,719.0,118141.0,253141,0.48,10,Auto,Current,BC,2021-05-21,0.11666666666666665,0.4,240483.94999999998,11222.58433333333,180362.9625,0.2391666666666666,34509.44682499999,23286.86249166666
LN0507,Natalie Miller,745.0,59746.0,95909,0.17,13,Mortgage,Current,ON,2021-05-22,0.05306666666666668,0.25,91113.55,1208.773096666667,31889.7425,0.10878666666666668,4460.372726700001,3251.5996300333345
LN0508,Kayla Mcclure,658.0,21153.0,156899,0.54,1,Mortgage,Current,ON,2021-05-23,0.1962666666666667,0.25,149054.05,7313.585386666668,52168.917499999996,0.4023466666666667,26987.1300768,19673.544690133334
LN0509,Adam Bray,797.0,21397.0,65354,0.54,0,Auto,Current,ON,2021-05-24,0.146,0.4,62086.299999999996,3625.83992,46564.725,0.29929999999999995,11149.457754,7523.617833999999
LN0510,Louis Schwartz,535.0,44035.0,23157,0.38,1,Auto,Current,ON,2021-05-25,0.22626666666666667,0.4,21999.149999999998,1991.0697360000001,16499.3625,0.46384666666666663,6122.5394381999995,4131.469702199999
LN0511,Earl Burton,630.0,45202.0,40315,0.48,7,Auto,Late (60+ days),QC,2021-05-26,0.16826666666666668,0.4,38299.25,2577.7948533333333,28724.4375,0.3449466666666667,7926.719174000002,5348.924320666669
LN0512,Mario Butler,578.0,45231.0,150486,0.44,17,Auto,Current,QC,2021-05-27,0.1416,0.4,142961.69999999998,8097.3506879999995,107221.275,0.29028,24899.3533656,16802.0026776
LN0513,Zachary Bird,463.0,32794.0,263669,0.12,3,Credit Line,Charged Off,BC,2021-05-28,0.21320000000000003,0.7,250485.55,37382.463482,250485.55,0.43706,98529.49303469999,61147.02955269999
LN0514,Deborah Baker,641.0,34538.0,137018,0.4,1,Auto,Late (30-59 days),AB,2021-05-29,0.1862666666666667,0.4,130167.09999999999,9698.316730666667,97625.325,0.38184666666666667,29822.323946800003,20124.007216133337
LN0515,Rebecca Scott,637.0,41404.0,281837,0.29,2,Auto,Current,ON,2021-05-30,0.16933333333333334,0.4,267745.14999999997,18135.271493333334,200808.8625,0.3471333333333333,55765.959842,37630.68834866666
LN0516,Michelle Jackson,801.0,37584.0,294385,0.27,1,Mortgage,Current,QC,2021-05-31,0.10706666666666667,0.25,279665.75,7485.7199083333335,97883.0125,0.21948666666666666,27622.30646175,20136.586553416666
LN0517,Debra Nash,713.0,30000.0,100790,0.44,1,Mortgage,Current,AB,2021-06-01,0.16226666666666667,0.25,95750.5,3884.278616666667,33512.674999999996,0.33264666666666665,14332.988095499999,10448.709478833332
LN0518,Linda Sanchez,547.0,33126.0,77255,0.27,4,Mortgage,Current,ON,2021-06-02,0.1922666666666667,0.25,73392.25,3527.7208166666674,25687.2875,0.3941466666666667,13017.289813500001,9489.568996833334
LN0519,Crystal Bowers,835.0,38749.5,200829,0.39,0,Auto,Late (30-59 days),QC,2021-06-03,0.1268,0.4,190787.55,9676.744536,143090.66249999998,0.25993999999999995,29755.989448199998,20079.244912199996
LN0520,Todd Graves,772.0,38951.0,177275,0.24,1,Personal,Current,AB,2021-06-04,0.11466666666666668,0.65,168411.25,12552.251833333334,168411.25,0.23506666666666667,33649.69049166667,21097.438658333333
LN0521,James Sanchez,708.0,119862.0,197933,0.3,5,Mortgage,Late (30-59 days),BC,2021-06-05,0.12613333333333335,0.25,188036.34999999998,5929.412903333333,65812.72249999999,0.2585733333333333,21879.5336133,15950.120709966664
LN0522,Robert Farrell,627.0,42065.0,266439,0.31,0,Mortgage,Current,ON,2021-06-06,0.1864,0.25,253117.05,11795.25453,88590.96749999998,0.38212,43524.48921570001,31729.23468570001
LN0523,Douglas Adams MD,554.0,32035.0,16350,0.15,0,Mortgage,Current,ON,2021-06-07,0.19640000000000002,0.25,15532.5,762.64575,5436.375,0.40262,2814.1628175,2051.5170675
LN0524,Elizabeth Parks,612.0,52507.0,191584,0.31,1,Mortgage,Current,QC,2021-06-08,0.1870666666666667,0.25,182004.8,8511.757813333334,63701.67999999999,0.3834866666666667,31408.386331200003,22896.62851786667
LN0525,Marissa Jenkins,758.0,44049.0,106894,0.37,10,Credit Line,Current,SK,2021-06-09,0.08786666666666668,0.7,101549.29999999999,6245.958945333333,101549.29999999999,0.18012666666666666,16462.563220199998,10216.604274866666
LN0526,Rachel Mills,838.0,42960.0,36728,0.41,7,Auto,Current,ON,2021-06-10,0.09186666666666667,0.4,34891.6,1282.1499946666668,26168.699999999997,0.18832666666666664,3942.6112335999997,2660.461238933333
LN0527,Alicia Carr,804.0,46292.0,284720,0.26,0,Mortgage,Current,SK,2021-06-11,0.11120000000000002,0.25,270484.0,7519.455200000001,94669.4,0.22796000000000002,27746.789688,20227.334488
LN0528,Christy Gentry,601.0,82670.0,88384,0.38,3,Personal,Current,ON,2021-06-12,0.18920000000000003,0.65,83964.8,10325.991104000002,83964.8,0.38786000000000004,27681.599228800005,17355.608124800005
LN0529,Sonya Steele,538.0,23101.0,5390,0.22,1,Personal,Current,ON,2021-06-13,0.2058666666666667,0.65,5120.5,685.1911733333335,5120.5,0.4220266666666667,1836.8394146666672,1151.6482413333338
LN0530,Monica Barber,664.0,43890.0,16569,0.18,5,Auto,Current,QC,2021-06-14,0.12933333333333336,0.4,15740.55,814.3111200000002,11805.412499999999,0.26513333333333333,2504.006694,1689.6955739999999
LN0531,Alicia Moss,473.0,25070.0,27490,0.29,6,Mortgage,Late (30-59 days),BC,2021-06-15,0.2136,0.25,26115.5,1394.5677,9140.425,0.43788,5145.954813,3751.387113
LN0532,Emily Lee,682.0,45351.0,273011,0.31,9,Auto,Current,ON,2021-06-16,0.11640000000000002,0.4,259360.44999999998,12075.822552000001,194520.3375,0.23862000000000003,37133.154347400014,25057.331795400012
LN0533,Christopher Joseph,635.0,25147.0,85820,0.37,3,Mortgage,Current,ON,2021-06-17,0.17440000000000003,0.25,81529.0,3554.6644000000006,28535.149999999998,0.35752,13116.711636,9562.047235999999
LN0534,Devin Medina,603.0,30731.0,276265,0.22,25,Personal,Current,AB,2021-06-18,0.10520000000000002,0.65,262451.75,17946.450665000004,262451.75,0.21566000000000002,48110.29274425001,30163.842079250004
LN0535,Heather Green,490.0,32272.0,6539,0.28,19,Auto,Current,SK,2021-06-19,0.15760000000000002,0.4,6212.049999999999,391.607632,4659.037499999999,0.32308000000000003,1204.1934684000003,812.5858364000003
LN0536,Bobby Jones,701.0,80481.0,68965,0.13,10,Auto,Current,ON,2021-06-20,0.08186666666666667,0.4,65516.75,2145.4551733333333,49137.5625,0.16782666666666665,6597.274658,4451.8194846666665
LN0537,Jennifer Jones,596.0,52437.0,102799,0.27,4,Mortgage,Current,ON,2021-06-21,0.17266666666666666,0.25,97659.04999999999,4215.615658333333,34180.667499999996,0.35396666666666665,15555.62177925,11340.006120916667
LN0538,Xavier Clark,533.0,22064.0,98948,0.66,2,Mortgage,Current,AB,2021-06-22,0.25533333333333336,0.25,94000.59999999999,6000.371633333333,32900.20999999999,0.5234333333333333,22141.371326999997,16140.999693666665
LN0539,Tiffany White,362.0,37122.0,148314,0.18,2,Mortgage,Charged Off,BC,2021-06-23,0.26613333333333333,0.25,140898.3,9374.43356,49314.40499999999,0.5455733333333332,34591.659836399995,25217.226276399997
LN0540,Joseph Brown,647.0,27341.0,253099,0.5,0,Credit Line,Current,ON,2021-06-24,0.20120000000000002,0.7,240444.05,33864.140002,240444.05,0.41246,89256.19757669998,55392.05757469998
LN0541,Alyssa Newton,827.0,21951.0,276091,0.3,1,Mortgage,Current,MB,2021-06-25,0.11066666666666668,0.25,262286.45,7256.591783333334,91800.25749999999,0.22686666666666666,26776.8236805,19520.23189716667
LN0542,Melissa Flores,816.0,33296.0,248322,0.32,6,Mortgage,Current,ON,2021-06-26,0.0864,0.25,235905.9,5095.56744,82567.06499999999,0.17712,18802.6438536,13707.0764136
LN0543,Anthony Torres,604.0,32099.0,207538,0.18,4,Credit Line,Current,BC,2021-06-27,0.15866666666666668,0.7,197161.09999999998,21898.02617333333,197161.09999999998,0.32526666666666665,57716.94041399998,35818.91424066665
LN0544,Kent Benson,589.0,95864.0,239778,0.35,12,Auto,Current,QC,2021-06-28,0.1424,0.4,227789.09999999998,12974.867135999999,170841.82499999998,0.29191999999999996,39897.7164432,26922.8493072
LN0545,Rhonda Quinn,696.0,43182.0,260821,0.26,0,Personal,Current,QC,2021-06-29,0.15280000000000002,0.65,247779.94999999998,24609.504634000004,247779.94999999998,0.31324,65972.40280730001,41362.898173300004
LN0546,David Alexander,550.0,20930.0,197888,0.31,0,Mortgage,Current,ON,2021-06-30,0.21719999999999998,0.25,187993.59999999998,10208.052479999998,65797.76,0.44525999999999993,37667.713651199985,27459.661171199987
LN0547,Stephanie Boone,680.0,28972.0,267651,0.25,7,Auto,Current,BC,2021-07-01,0.12066666666666669,0.4,254268.44999999998,12272.690520000002,190701.3375,0.24736666666666668,37738.523349,25465.832829
LN0548,Bryan York,726.0,54641.0,163223,0.19,2,Mortgage,Current,SK,2021-07-02,0.12173333333333335,0.25,155061.85,4719.048968333334,54271.6475,0.24955333333333335,17413.290693150004,12694.24172481667
LN0549,Joseph Parker,772.0,83732.0,16618,0.32,0,Personal,Charged Off,QC,2021-07-03,0.12960000000000002,0.65,15787.099999999999,1329.9053040000003,15787.099999999999,0.26568,3565.1692188000006,2235.2639148000003
LN0550,Patty George,639.0,20000.0,283266,0.36,28,Mortgage,Current,QC,2021-07-04,0.10760000000000002,0.25,269102.7,7238.862630000001,94185.94499999999,0.22058,26711.403104700003,19472.5404747
LN0551,Thomas Chan,629.0,20000.0,143426,0.26,7,Auto,Late (60+ days),ON,2021-07-05,0.14226666666666668,0.4,136254.69999999998,7753.800794666667,102191.025,0.29164666666666667,23842.9374436,16089.136648933334
LN0552,Heather Bentley,562.0,76755.0,91436,0.22,2,Personal,Current,AB,2021-07-06,0.19093333333333334,0.65,86864.2,10780.426314666667,86864.2,0.39141333333333334,28899.835158933332,18119.408844266665
LN0553,Maureen Martin,656.0,42439.0,215448,0.23,8,Auto,Current,SK,2021-07-07,0.12253333333333334,0.4,204675.59999999998,10031.833408,153506.69999999998,0.2511933333333333,30847.8877296,20816.0543216
LN0554,Amanda Mccoy,627.0,25659.0,141109,0.43,5,Auto,Current,AB,2021-07-08,0.17413333333333336,0.4,134053.55,9337.276602666667,100540.16249999999,0.35697333333333336,28712.125553200003,19374.848950533335
LN0555,Amy Torres,686.0,44974.0,33633,0.34,7,Mortgage,Current,QC,2021-07-09,0.1290666666666667,0.25,31951.35,1030.9635600000001,11182.972499999998,0.2645866666666667,3804.2555364000004,2773.2919764000003
LN0556,Joshua Vega,741.0,20000.0,291639,0.36,8,Mortgage,Current,SK,2021-07-10,0.10413333333333333,0.25,277057.05,7212.718534999999,96969.96749999998,0.2134733333333333,26614.931394149993,19402.212859149993
LN0557,Damon Skinner,569.0,36364.0,217456,0.39,0,Auto,Current,ON,2021-07-11,0.21920000000000003,0.4,206583.19999999998,18113.214976000003,154937.4,0.44936000000000004,55698.13605120001,37584.92107520001
LN0558,Mary Villarreal,799.0,41403.0,143442,0.14,4,Auto,Late (30-59 days),QC,2021-07-12,0.07586666666666668,0.4,136269.9,4135.337232000001,102202.42499999999,0.15552666666666667,12716.161988400003,8580.824756400001
LN0559,Mr. Scott Armstrong,622.0,52559.0,124873,0.19,0,Credit Line,Current,QC,2021-07-13,0.17400000000000002,0.7,118629.34999999999,14449.05483,118629.34999999999,0.3567,38083.580230499996,23634.525400499995
LN0560,Kimberly Walker,647.0,24208.0,76947,0.53,0,Personal,Charged Off,QC,2021-07-14,0.2048,0.65,73099.65,9731.025408,73099.65,0.41984,26086.6334976,16355.6080896
LN0561,Donna Morgan,575.0,37581.0,175205,0.15,11,Auto,Current,AB,2021-07-15,0.12933333333333336,0.4,166444.75,8610.741733333336,124833.5625,0.26513333333333333,26478.030830000003,17867.289096666667
LN0562,Paul Flowers,407.0,25080.0,232107,0.25,3,Personal,Current,BC,2021-07-16,0.25120000000000003,0.65,220501.65,36003.50941200001,220501.65,0.51496,96517.1002314,60513.5908194
LN0563,Mary Henderson,738.0,40221.0,100761,0.46,6,Mortgage,Late (60+ days),ON,2021-07-17,0.128,0.25,95722.95,3063.1344,33503.032499999994,0.26239999999999997,11302.965935999999,8239.831535999998
LN0564,William Hughes,723.0,25383.0,33926,0.28,9,Auto,Current,ON,2021-07-18,0.09640000000000001,0.4,32229.699999999997,1242.7772320000001,24172.274999999998,0.19762000000000002,3821.5399884000003,2578.7627564000004
LN0565,Angela Lawson,621.0,30845.0,109700,0.23,14,Mortgage,Current,ON,2021-07-19,0.10453333333333333,0.25,104215.0,2723.485333333333,36475.25,0.2142933333333333,10049.66088,7326.175546666666
LN0566,Chase Leblanc II,656.0,24383.0,54593,0.29,10,Mortgage,Current,QC,2021-07-20,0.11906666666666665,0.25,51863.35,1543.7990516666664,18152.172499999997,0.24408666666666662,5696.618500649999,4152.819448983333
LN0567,Brittany Mclaughlin,701.0,47120.0,10209,0.29,3,Personal,Current,ON,2021-07-21,0.13840000000000002,0.65,9698.55,872.4815580000001,9698.55,0.28372,2338.9217151000003,1466.4401571000003
LN0568,Kimberly Zamora,493.0,51194.0,131700,0.24,2,Auto,Charged Off,ON,2021-07-22,0.22093333333333334,0.4,125115.0,11056.829600000001,93836.25,0.45291333333333333,33999.75102,22942.921420000002
LN0569,Erik Romero,597.0,33062.0,91597,0.12,0,Auto,Current,BC,2021-07-23,0.17560000000000003,0.4,87017.15,6112.084616,65262.862499999996,0.35998,18794.6601942,12682.575578200001
LN0570,Elizabeth Warner,729.0,36875.0,274355,0.19,2,Auto,Charged Off,AB,2021-07-24,0.12053333333333334,0.4,260637.25,12566.190613333334,195477.9375,0.24709333333333333,38641.03613600001,26074.845522666677
LN0571,Kristin Olsen,524.0,20344.0,14927,0.3,2,Auto,Late (30-59 days),MB,2021-07-25,0.21573333333333333,0.4,14180.65,1223.6955573333332,10635.4875,0.4422533333333333,3762.8638388000004,2539.1682814666674
LN0572,Scott David,679.0,32213.0,213535,0.24,4,Mortgage,Current,SK,2021-07-26,0.13586666666666666,0.25,202858.25,6890.418558333333,71000.3875,0.27852666666666664,25425.64448025,18535.225921916666
LN0573,Paige Gonzalez,514.0,35593.0,122333,0.43,5,Auto,Current,AB,2021-07-27,0.21933333333333335,0.4,116216.34999999999,10196.047773333334,87162.2625,0.44963333333333333,31352.846903,21156.799129666666
LN0574,Scott Bartlett,696.0,103602.0,160666,0.29,19,Auto,Current,ON,2021-07-28,0.07640000000000001,0.4,152632.69999999998,4664.455312,114474.525,0.15662,14343.200084400001,9678.744772400001
LN0575,Holly Davidson,656.0,34914.0,210924,0.42,6,Personal,Current,AB,2021-07-29,0.15600000000000003,0.65,200377.8,20318.308920000003,200377.8,0.31980000000000003,54468.69737400001,34150.38845400001
LN0576,Rodney Davidson,488.0,65229.0,213785,0.21,5,Mortgage,Current,ON,2021-07-30,0.20333333333333334,0.25,203095.75,10324.033958333333,71083.5125,0.41683333333333333,38095.68530625,27771.651347916668
LN0577,Megan Washington,766.0,54108.0,144005,0.39,2,Mortgage,Current,BC,2021-07-31,0.12973333333333334,0.25,136804.75,4437.034058333334,47881.6625,0.2659533333333333,16372.655675249998,11935.621616916666
LN0578,Sharon Kirby,576.0,40629.0,108780,0.19,0,Auto,Current,QC,2021-08-01,0.19240000000000002,0.4,103341.0,7953.123360000001,77505.75,0.39442,24455.854332000003,16502.730972
LN0579,Cynthia Johnson,568.0,73383.0,45696,0.28,1,Personal,Current,AB,2021-08-02,0.2010666666666667,0.65,43411.2,5673.554432000001,43411.2,0.4121866666666667,15209.4901504,9535.9357184
LN0580,Deanna Stevens,670.0,42143.0,201521,0.46,7,Auto,Current,QC,2021-08-03,0.14986666666666668,0.4,191444.94999999998,11476.486602666668,143583.7125,0.30722666666666665,35290.1963032,23813.70970053333
LN0581,Jack Jones,764.0,42432.0,162195,0.2,1,Personal,Current,ON,2021-08-04,0.11306666666666668,0.65,154085.25,11324.238640000001,154085.25,0.23178666666666667,30357.670508000003,19033.431868
LN0582,Tony Wheeler,656.0,35552.0,55013,0.37,6,Credit Line,Current,QC,2021-08-05,0.15000000000000002,0.7,52262.35,5487.54675,52262.35,0.3075,14463.605362499999,8976.058612499997
LN0583,Marcus Parker,656.0,59244.0,221486,0.34,4,Credit Line,Current,ON,2021-08-06,0.1570666666666667,0.7,210411.69999999998,23134.06504266667,210411.69999999998,0.3219866666666667,60974.78571959999,37840.72067693332
LN0584,Douglas Gonzalez,692.0,56307.0,244350,0.21,0,Personal,Current,SK,2021-08-07,0.1484,0.65,232132.5,22391.50095,232132.5,0.30422,60026.4467775,37634.9458275
LN0585,Grace Daniel,719.0,28274.0,31140,0.42,1,Personal,Late (60+ days),QC,2021-08-08,0.1574666666666667,0.65,29583.0,3027.9186600000007,29583.0,0.3228066666666667,8117.151177000001,5089.232517
LN0586,William Long,667.0,21424.0,268328,0.31,3,Mortgage,Current,QC,2021-08-09,0.1544,0.25,254911.59999999998,9839.58776,89219.05999999998,0.31651999999999997,36308.07883439999,26468.491074399986
LN0587,Mary George,613.0,33483.0,160918,0.47,2,Personal,Current,MB,2021-08-10,0.20053333333333334,0.65,152872.1,19926.368661333334,152872.1,0.4110933333333333,53417.99598826667,33491.62732693334
LN0588,Jamie Chambers,567.0,26370.0,116361,0.27,7,Auto,Charged Off,BC,2021-08-11,0.16826666666666668,0.4,110542.95,7440.277488,82907.2125,0.3449466666666667,22878.853275600002,15438.575787600003
LN0589,Lisa Williams,658.0,35404.0,158267,0.58,6,Credit Line,Current,ON,2021-08-12,0.1744,0.7,150353.65,18355.173592,150353.65,0.35751999999999995,48378.99325319999,30023.81966119999
LN0590,William Moss,542.0,89361.0,272750,0.59,4,Mortgage,Current,ON,2021-08-13,0.2326666666666667,0.25,259112.5,15071.710416666669,90689.375,0.47696666666666665,55614.611437499996,40542.90102083333
LN0591,Steven Gibbs,357.0,30244.0,21555,0.26,8,Auto,Charged Off,QC,2021-08-14,0.24573333333333336,0.4,20477.25,2012.7771600000003,15357.9375,0.5037533333333334,6189.289767000001,4176.512607000001
LN0592,Kelly Jacobson DDS,693.0,35698.0,95385,0.58,4,Auto,Current,AB,2021-08-15,0.17106666666666667,0.4,90615.75,6200.533720000001,67961.8125,0.35068666666666665,19066.641189,12866.107469
LN0593,Dr. Robert Parker DVM,740.0,37168.0,260658,0.22,16,Auto,Current,AB,2021-08-16,0.0504,0.4,247625.09999999998,4992.122015999999,185718.82499999998,0.10332,15350.7751992,10358.6531832
LN0594,Donna Craig,413.0,50989.0,162419,0.15,1,Mortgage,Current,SK,2021-08-17,0.2474666666666667,0.25,154298.05,9545.906026666667,54004.31749999999,0.5073066666666667,35224.3932384,25678.487211733333
LN0595,Benjamin Peterson,549.0,20000.0,234797,0.44,6,Auto,Current,ON,2021-08-18,0.20120000000000002,0.4,223057.15,17951.639432,167292.8625,0.41246,55201.291253400006,37249.65182140001
LN0596,James Morgan,711.0,28490.0,108844,0.18,2,Personal,Current,ON,2021-08-19,0.12653333333333336,0.65,103401.79999999999,8504.453377333335,103401.79999999999,0.25939333333333336,22798.47693846667,14294.023561133334
LN0597,Kelsey Chang,850.0,39518.0,96321,0.33,1,Auto,Current,ON,2021-08-20,0.11426666666666668,0.4,91504.95,4182.386248000001,68628.7125,0.2342466666666667,12860.837712600003,8678.451464600003
LN0598,Natalie Cunningham,652.0,58690.0,199923,0.31,0,Mortgage,Late (30-59 days),AB,2021-08-21,0.1764,0.25,189926.84999999998,8375.774085,66474.39749999999,0.36162,30906.60637365,22530.832288650003
LN0599,Ronald Moore,577.0,29829.0,103234,0.32,4,Personal,Current,ON,2021-08-22,0.1862666666666667,0.65,98072.29999999999,11873.940268666667,98072.29999999999,0.38184666666666667,31831.293720233334,19957.35345156667
LN0600,Neil Strickland,631.0,20000.0,232705,0.33,1,Mortgage,Current,ON,2021-08-23,0.18186666666666668,0.25,221069.75,10051.304633333333,77374.41249999999,0.37282666666666664,37089.314097,27038.00946366667
LN0601,Ricky Booker,787.0,46531.0,206283,0.21,1,Mortgage,Current,QC,2021-08-24,0.10506666666666667,0.25,195968.84999999998,5147.44846,68589.09749999999,0.21538666666666664,18994.0848174,13846.636357399999
LN0602,Ashlee West,585.0,28165.0,294987,0.29,23,Auto,Current,QC,2021-08-25,0.1208,0.4,280237.64999999997,13541.083247999999,210178.2375,0.24764,41638.8309876,28097.7477396
LN0603,Connie Bernard,570.0,22564.0,34793,0.25,8,Personal,Current,BC,2021-08-26,0.15933333333333333,0.65,33053.35,3423.2252816666664,33053.35,0.3266333333333333,9176.877005083332,5753.651723416666
LN0604,Samantha Walters,601.0,28289.0,153929,0.31,6,Auto,Current,QC,2021-08-27,0.16480000000000003,0.4,146232.55,9639.649696000002,109674.41249999999,0.33784000000000003,29641.922815200007,20002.273119200006
LN0605,Mr. Evan Klein,554.0,33731.0,24627,0.28,7,Auto,Current,QC,2021-08-28,0.1746666666666667,0.4,23395.649999999998,1634.57608,17546.7375,0.3580666666666667,5026.321446000001,3391.745366000001
LN0606,Michael Sanchez,662.0,42768.0,227633,0.45,17,Mortgage,Current,QC,2021-08-29,0.10920000000000002,0.25,216251.34999999998,5903.661855,75687.97249999999,0.22386000000000003,21784.51224495,15880.850389950001
LN0607,Lisa Knight,812.0,20000.0,229440,0.28,4,Auto,Current,AB,2021-08-30,0.09226666666666668,0.4,217968.0,8044.472320000001,163476.0,0.18914666666666669,24736.752384000007,16692.280064000006
LN0608,Miss Erika Boyle,682.0,51991.0,180188,0.25,1,Mortgage,Current,ON,2021-08-31,0.1518666666666667,0.25,171178.6,6499.080846666669,59912.509999999995,0.3113266666666667,23981.608324200006,17482.52747753334
LN0609,William Wilson,656.0,60472.0,263191,0.32,9,Credit Line,Current,ON,2021-09-01,0.128,0.7,250031.44999999998,22402.817919999998,250031.44999999998,0.26239999999999997,59047.42723199999,36644.609311999986
LN0610,Christine Rodriguez,620.0,47127.0,128099,0.19,6,Personal,Current,ON,2021-09-02,0.1428,0.65,121694.04999999999,11295.641721,121694.04999999999,0.29274,30281.00876745,18985.36704645
LN0611,Angela Hunt,493.0,23038.0,214074,0.31,2,Auto,Current,ON,2021-09-03,0.22933333333333336,0.4,203370.3,18655.83552,152527.72499999998,0.47013333333333335,57366.694224000006,38710.858704000006
LN0612,Joseph Cherry,738.0,33503.0,178686,0.11,3,Auto,Late (30-59 days),AB,2021-09-04,0.10200000000000001,0.4,169751.69999999998,6925.86936,127313.775,0.2091,21297.048282,14371.178922
LN0613,Stephanie Moore,642.0,36220.0,279864,0.38,2,Personal,Current,ON,2021-09-05,0.17813333333333337,0.65,265870.8,30784.293696000004,265870.8,0.36517333333333335,82525.5873312,51741.293635199996
LN0614,Rebecca Stokes,631.0,46143.0,112449,0.38,13,Auto,Current,MB,2021-09-06,0.12386666666666668,0.4,106826.54999999999,5292.899464,80119.91249999999,0.2539266666666667,16275.665851800004,10982.766387800004
LN0615,Priscilla Wallace,850.0,47445.0,107828,0.27,2,Mortgage,Current,ON,2021-09-07,0.10173333333333334,0.25,102436.59999999999,2605.3041933333334,35852.81,0.20855333333333334,9613.5724734,7008.268280066666
LN0616,Michael Johnson,679.0,27074.0,131613,0.12,16,Mortgage,Current,AB,2021-09-08,0.06280000000000001,0.25,125032.34999999999,1963.0078950000002,43761.322499999995,0.12874,7243.49913255,5280.491237549999
LN0617,John Cooper,574.0,37526.0,77095,0.26,12,Auto,Charged Off,AB,2021-09-09,0.1376,0.4,73240.25,4031.1433600000005,54930.1875,0.28208,12395.765832000003,8364.622472000003
LN0618,Richard Lee DVM,607.0,43604.0,110924,0.5,4,Credit Line,Current,QC,2021-09-10,0.19586666666666666,0.7,105377.79999999999,14447.998898666663,105377.79999999999,0.40152666666666664,38080.79709719999,23632.798198533324
